rinok;role_definition;role_table
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03d_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03d_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_017_03e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_018_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01/3;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/3;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/4;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/5;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/6;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01/7;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02f_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_02f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_019_03b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01/3;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_020_03e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_021_02c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01/3;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01/4;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01c_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_022_01f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_02_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_02_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_03_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_03_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_03f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_03f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_04_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_04_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_05_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_06_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_06_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_07_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_07_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_08_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_08_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_08_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_08_01_LastQuarter
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_09_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_09_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_09_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_027_09_01_LastQuarter
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_028_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01/2;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_029_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01a_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01a_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01a_01_1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01a_01_1
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01b_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01b_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01b_01_1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01b_01_1
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01d_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01d_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01d_01_1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01d_01_1
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01e_01_1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_01e_01_1
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02f_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_02f_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_03e_01;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_03e_01
bfo;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_03e_01/1;http://www.cbr.ru/xbrl/bfo/rep/2024-11-01/tab/FR_2_030_03e_01
